song_id,song_duration,song_name,song_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name,album_release_date,artist_id,artist_name
6o8ELmIvIxADEZnRWmDjjM,245533,The Family Jewels,65,0.775,0.552,-5.271,0.0326,0.682,0.0,0.143,0.517,111.929,3vcPZf2pYrjqrHNVkPTDVL,The Family Jewels (Deluxe),2010-02-15,6CwfuxIqcltXDGjfZsMd9A,MARINA
1R1ihosU2CSEaSw8e5ZF6E,206080,Ancient Dreams in a Modern Land,67,0.578,0.793,-5.002,0.0453,0.0166,0.0,0.304,0.638,137.915,5fa6oWFXuvaVkY49mfOsRd,Ancient Dreams In A Modern Land,2021-06-11,6CwfuxIqcltXDGjfZsMd9A,MARINA
3M0lSi5WW79CXQamgSBIjx,228786,Swim,85,0.666,0.542,-6.429,0.0392,0.27,0.0,0.0765,0.0771,120.134,7C8uqokvE67UOlu1TiEYMd,Chase Atlantic,2017-10-04,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
7uDUb37h7Xdhza1eWMkoJv,230010,Friends,81,0.328,0.608,-6.368,0.038,0.0117,6.45e-06,0.108,0.0796,107.384,4hZ8kmFKSmguXiWpGjUzcF,Nostalgia - EP,2015-02-21,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
4HwDCXsMBC7SUdp2WT4MZP,196767,Into It,82,0.518,0.572,-6.706,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,7C8uqokvE67UOlu1TiEYMd,Chase Atlantic,2017-10-04,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
0X2bh8NVQ8svDQIn2AdCbW,267920,Consume (feat. Goon Des Garcons),81,0.556,0.714,-5.322,0.158,0.07,0.0,0.261,0.434,146.113,7C8uqokvE67UOlu1TiEYMd,Chase Atlantic,2017-10-04,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
2VyaGJJI8dOiv36F8vHZIL,212093,Slow Down,77,0.473,0.78,-4.861,0.0358,0.0169,5.9e-06,0.291,0.261,129.972,7p7vt3VZb5ORhePGbHAf8S,Paradise - EP,2016-12-20,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
1JdQibdvxgcrB8Rv1KFndw,248240,HEAVEN AND BACK,76,0.309,0.793,-6.195,0.0774,0.0902,0.092,0.0888,0.532,193.714,2WLUF4duyNMxLMnSMyfN6L,PHASES,2019-06-28,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
5fVl28RgREvxVtGSf9OsbK,203886,Meddle About,76,0.383,0.797,-6.411,0.0522,0.00408,0.0103,0.32,0.369,159.922,0EziSyfFiXUxfnfqwCCHD3,Meddle About,2014-12-25,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
2KtS31kaWNHs12Q5B43Ixh,235000,Right Here,74,0.351,0.587,-6.413,0.0413,0.00516,1.87e-05,0.121,0.221,159.881,5TxFJxig3GYqMq6oroffmA,Part One,2017-01-27,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
0HqxMCPnThJ3An1QIeIzJF,226835,OHMAMI,67,0.578,0.699,-5.882,0.131,0.0461,0.000184,0.318,0.474,125.99,4tb9KRJe8FNjYIRbvtGTG5,BEAUTY IN DEATH (DELUXE EDITION),2022-05-03,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
7bbYT48HWWIbL3YKmtMNzn,220000,Church,72,0.556,0.824,-4.539,0.0548,0.0109,0.0,0.112,0.292,112.99,5TxFJxig3GYqMq6oroffmA,Part One,2017-01-27,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic
2dLLR6qlu5UJ5gk0dKz0h3,190185,Royals,83,0.674,0.428,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27,163tK9Wjr9P9DmM0AVK7lm,Lorde
3G6hD9B2ZHOsgf4WfNu7X1,193058,Team,82,0.69,0.578,-7.436,0.0929,0.167,0.0,0.305,0.416,99.961,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27,163tK9Wjr9P9DmM0AVK7lm,Lorde
2MvvoeRt8NcOXWESkxWn3g,258969,Ribs,81,0.511,0.472,-9.277,0.091,0.534,0.614,0.11,0.0399,127.978,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27,163tK9Wjr9P9DmM0AVK7lm,Lorde
6ie2Bw3xLj2JcGowOlcMhb,234652,Green Light,75,0.594,0.721,-7.812,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,2B87zXm9bOWvAJdkJBTpzF,Melodrama,2017-06-16,163tK9Wjr9P9DmM0AVK7lm,Lorde
6Kkt27YmFyIFrcX3QXFi2o,171727,Liability,75,0.587,0.229,-11.254,0.128,0.92,0.0,0.1,0.379,75.67,2B87zXm9bOWvAJdkJBTpzF,Melodrama,2017-06-16,163tK9Wjr9P9DmM0AVK7lm,Lorde
6K8VQ84MqhsoakN5MjrnVR,277506,Supercut,74,0.562,0.437,-10.229,0.052,0.219,2.18e-05,0.0806,0.15,124.852,2B87zXm9bOWvAJdkJBTpzF,Melodrama,2017-06-16,163tK9Wjr9P9DmM0AVK7lm,Lorde
51QEyJI5M7uyd8DOh9tqQY,246755,Buzzcut Season,73,0.733,0.62,-10.525,0.075,0.606,0.305,0.117,0.247,111.039,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,2013-09-27,163tK9Wjr9P9DmM0AVK7lm,Lorde
4GZ7swGhoOMcnMvShyD4po,155586,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,49,0.574,0.569,-9.289,0.0991,0.593,0.000164,0.108,0.0604,110.994,6ykKLW7CHfZjB4OyQYBDRl,Los Juegos Del Hambre: En Llamas (Deluxe Edition),2013-01-01,163tK9Wjr9P9DmM0AVK7lm,Lorde
7ARveOiD31w2Nq0n5FsSf8,221874,Perfect Places,71,0.622,0.58,-5.273,0.0504,0.00241,2.95e-05,0.112,0.512,104.41,2B87zXm9bOWvAJdkJBTpzF,Melodrama,2017-06-16,163tK9Wjr9P9DmM0AVK7lm,Lorde
7rdUtXasA973gmrr2Xxh3E,214254,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",70,0.781,0.548,-4.997,0.0764,0.229,0.0,0.127,0.175,106.996,7kXQ0AvaykUJMxR0gRfr4d,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) [REMIX]",2017-09-14,163tK9Wjr9P9DmM0AVK7lm,Lorde
0JmnkIqdlnUzPaf8sqBRs3,187723,Moonlight,85,0.642,0.706,-6.872,0.052,0.518,0.0,0.25,0.896,136.851,5OZ44LaqZbpP3m9B3oT8br,Red Moon In Venus,2023-03-03,1U1el3k54VvEUzo3ybLPlM,Kali Uchis
6tDDoYIxWvMLTdKpjFkc1B,160191,telepatía,85,0.653,0.524,-9.016,0.0502,0.112,0.0,0.203,0.553,83.97,00wSTrFxoSzA7eeS1UxHgd,Sin Miedo (del Amor y Otros Demonios) ∞,2020-12-04,1U1el3k54VvEUzo3ybLPlM,Kali Uchis
2kSb3wYSOV996xA2NSmpck,208853,Melting,83,0.574,0.479,-7.776,0.0355,0.179,0.0803,0.106,0.303,115.263,6f5gAJpM85TE6aQ81h46T5,Por Vida,2015-02-04,1U1el3k54VvEUzo3ybLPlM,Kali Uchis
1otG6j1WHNvl9WgXLWkHTo,207454,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",82,0.702,0.659,-6.766,0.13,0.301,0.00201,0.218,0.843,79.64,4EPQtdq6vvwxuYeQTrwDVY,Isolation,2018-04-06,1U1el3k54VvEUzo3ybLPlM,Kali Uchis
1HLaJowFbNM3MPyqnk5vjW,195373,Labios Mordidos (with KAROL G),81,0.715,0.886,-4.446,0.0421,0.287,0.000165,0.329,0.748,90.005,0HtbxbNfX3gME4K0SIR0lT,Labios Mordidos (with KAROL G),2023-11-24,1U1el3k54VvEUzo3ybLPlM,Kali Uchis
6LOZws7T3jqZz78unPgFF9,199505,Dead To Me,79,0.675,0.761,-4.469,0.0466,0.432,0.0,0.102,0.428,119.001,4EPQtdq6vvwxuYeQTrwDVY,Isolation,2018-04-06,1U1el3k54VvEUzo3ybLPlM,Kali Uchis
4PzxlHzDM3bDafkHjg1XCX,219642,Muñekita (with El Alfa & JT),78,0.673,0.82,-3.473,0.222,0.077,0.000615,0.297,0.524,111.955,1TNCpCq8peDn03K1qK5If4,Muñekita (with El Alfa & JT),2023-08-04,1U1el3k54VvEUzo3ybLPlM,Kali Uchis
1TL4lgjSoc9SeKKjLhDO1n,156436,moonlight (kali uchis) - sped up version,78,0.641,0.843,-6.126,0.123,0.623,0.0,0.156,0.913,82.186,74aBi8IE2YGBM3BfmpX1R1,moonlight (kali uchis) [sped up version],2023-02-24,1U1el3k54VvEUzo3ybLPlM,sped up viral
09gysnJpfQ3ublBmJDfcEC,204763,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),77,0.87,0.523,-8.052,0.0602,0.433,2.07e-05,0.113,0.319,110.02,4q4rHdKxyCzxuQrPcdjPyC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),2021-09-16,1U1el3k54VvEUzo3ybLPlM,Amaarae
4kvDU8vfvxupVezsVPag5v,232306,Te Mata,75,0.425,0.607,-5.264,0.0344,0.774,0.0,0.11,0.522,111.393,6VSUq5wSN8VEYbFUdzJm7Z,Te Mata,2023-10-20,1U1el3k54VvEUzo3ybLPlM,Kali Uchis
7B3z0ySL9Rr0XvZEAjWZzM,188386,Sofia,82,0.744,0.619,-9.805,0.039,0.598,0.00372,0.231,0.641,112.997,4kkVGtCqE2NiAKosri9Rnd,Immunity,2019-08-02,3l0CmX0FuQjFxr8SK7Vqag,Clairo
3zksbXteOCeSusJ5Xltr3t,175960,Bubble Gum,81,0.509,0.0167,-24.639,0.115,0.979,2.72e-05,0.387,0.229,207.97,4IlnBRDEsHcr9EWxmbgMC2,Bubble Gum,2019-02-22,3l0CmX0FuQjFxr8SK7Vqag,Clairo
6UFivO2zqqPFPoQYsEMuCc,260519,Bags,79,0.742,0.546,-7.694,0.0315,0.172,0.38,0.115,0.868,104.996,4kkVGtCqE2NiAKosri9Rnd,Immunity,2019-08-02,3l0CmX0FuQjFxr8SK7Vqag,Clairo
0tMMPZEt6Gyrl9FI8zSicm,135066,Glue Song (feat. Clairo),78,0.621,0.393,-9.553,0.0275,0.778,0.00703,0.104,0.53,113.925,6iyBE8qGDt42MyBvtPNuMk,Glue Song (feat. Clairo),2023-04-17,3l0CmX0FuQjFxr8SK7Vqag,beabadoobee
1F6IbA7di42uPc3cff8PXV,123884,Flaming Hot Cheetos,77,0.817,0.551,-9.33,0.133,0.865,0.000151,0.101,0.142,109.966,12pkuSY7Cy2sc5Ix0XIYIE,Flaming Hot Cheetos,2017-06-14,3l0CmX0FuQjFxr8SK7Vqag,Clairo
0KyAGiNGUytG5JLxJu4F6l,178352,Pretty Girl,76,0.93,0.611,-4.406,0.0415,0.593,0.00124,0.0592,0.695,112.127,3nkwKrSQJ9l84VV8uuymk9,Pretty Girl,2017-08-04,3l0CmX0FuQjFxr8SK7Vqag,Clairo
5mIOsPuQdXchVY0jB5NO9Q,159595,4EVER,75,0.75,0.585,-7.576,0.0285,0.049,0.00552,0.155,0.584,102.331,7E5bHNtTN25JAw8vJALDz9,4EVER,2018-04-27,3l0CmX0FuQjFxr8SK7Vqag,Clairo
0HAqq2GcQKyi3s87GuN7jU,228922,Amoeba,74,0.739,0.491,-11.515,0.027,0.791,0.0366,0.1,0.707,111.008,32ium7Cxb1Xwp2MLzH2459,Sling,2021-07-16,3l0CmX0FuQjFxr8SK7Vqag,Clairo
7qwt4xUIqQWCu1DJf96g2k,135016,Hello?,72,0.839,0.473,-7.835,0.0607,0.641,0.000459,0.0939,0.0644,98.732,3NEDQmYF1roygFssVEwkwv,diary 001,2018-05-25,3l0CmX0FuQjFxr8SK7Vqag,Clairo
2lO8mP1QvI7RizGcBYQ7Mx,127040,How - demo,71,0.649,0.428,-4.584,0.0313,0.766,0.00294,0.0816,0.514,77.057,3NEDQmYF1roygFssVEwkwv,diary 001,2018-05-25,3l0CmX0FuQjFxr8SK7Vqag,Clairo
7EAMXbLcL0qXmciM5SwMh2,211140,Heart To Heart,86,0.901,0.136,-16.127,0.102,0.667,0.354,0.109,0.643,150.076,67PsnkYVPNpEsZffyTWGgW,Here Comes The Cowboy,2019-05-10,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco
2R4AlwtrrkMaRKojcTIzmL,182306,For the First Time,85,0.551,0.529,-10.469,0.0517,0.296,0.0093,0.178,0.521,75.515,4NNq2vwTapv4fSJcrZbPH7,This Old Dog,2017-05-05,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco
7H7NyZ3G075GqPx2evsfeb,231723,Chamber Of Reflection,83,0.538,0.557,-8.678,0.0914,0.262,0.914,0.102,0.506,131.03,2sij95QgjmgrhNv33achzn,Salad Days,2014-04-01,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco
6jgkEbmQ2F2onEqsEhiliL,190845,My Kind of Woman,83,0.501,0.765,-7.063,0.0281,0.00294,0.49,0.184,0.46,91.771,2XgBQwGRxr4P7cHLDYiqrO,2,2012-10-16,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco
2fhOljbX79loRcdl47SFye,422613,Moonlight on the River,80,0.662,0.478,-8.631,0.0451,0.252,0.833,0.216,0.43,139.98,4NNq2vwTapv4fSJcrZbPH7,This Old Dog,2017-05-05,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco
3HlK8txWAdtKMrbsqX40pl,173888,Freaking Out the Neighborhood,77,0.565,0.832,-5.751,0.108,0.0638,0.0288,0.386,0.847,143.303,2XgBQwGRxr4P7cHLDYiqrO,2,2012-10-16,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco
2QzKAF0y1BQhxwg8N05Uog,143080,Watching Him Fade Away,76,0.74,0.072,-17.984,0.0713,0.981,0.00698,0.111,0.297,139.081,4NNq2vwTapv4fSJcrZbPH7,This Old Dog,2017-05-05,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco
4LpUpiYoZ2M3Z1kmhn4EQo,181586,Still Beating,75,0.709,0.496,-10.528,0.0417,0.581,0.191,0.151,0.469,78.477,4NNq2vwTapv4fSJcrZbPH7,This Old Dog,2017-05-05,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco
2aaCNg42RA74s0EmHTBqS7,173117,No Other Heart,74,0.67,0.684,-7.47,0.0242,0.513,0.0103,0.126,0.852,94.261,5FiDVzxLqGtYjF5yzmMoj4,Another One,2015-08-07,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco
3oUn55qKRZ1JFzfQNbJjS1,136888,20191009 I Like Her,73,0.873,0.252,-13.884,0.0425,0.766,0.00661,0.0978,0.599,133.983,70hX7IYqmUGV97OXs2v848,One Wayne G,2023-04-21,3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco
7eJMfftS33KTjuF7lTsMCx,173333,death bed (coffee for your head),83,0.726,0.431,-8.765,0.135,0.731,0.0,0.696,0.348,144.026,2p9gK2BcdrloHNJwarc9gc,death bed (coffee for your head),2020-02-08,35l9BRT7MXmM8bv2WDQiyB,Powfu
180AbZduI6bYQIzwCHRwu9,233388,A Night To Remember,81,0.726,0.624,-7.799,0.0277,0.498,0.0294,0.0909,0.573,114.99,73wBVA41AulgjGiL3rBwfe,A Night To Remember,2023-10-20,35l9BRT7MXmM8bv2WDQiyB,beabadoobee
41P6Tnd8KIHqON0QIydx6a,177533,the perfect pair,80,0.634,0.663,-6.818,0.0331,0.433,0.124,0.102,0.6,146.053,2rhNQbqRNxiNQkDXTffe1V,Beatopia,2022-07-15,35l9BRT7MXmM8bv2WDQiyB,beabadoobee
3iBgrkexCzVuPy4O9vx7Mf,135066,Glue Song,80,0.62,0.409,-10.146,0.0282,0.77,0.0542,0.105,0.582,113.946,3KmSMUwyrakryureTNI4U8,Glue Song,2023-02-14,35l9BRT7MXmM8bv2WDQiyB,beabadoobee
0tMMPZEt6Gyrl9FI8zSicm,135066,Glue Song (feat. Clairo),78,0.621,0.393,-9.553,0.0275,0.778,0.00703,0.104,0.53,113.925,6iyBE8qGDt42MyBvtPNuMk,Glue Song (feat. Clairo),2023-04-17,35l9BRT7MXmM8bv2WDQiyB,beabadoobee
5sA3i6SGkILMiZW6Fhx4wv,187800,the way things go,77,0.528,0.513,-8.266,0.0306,0.848,0.0127,0.326,0.463,131.952,2rLVMQbIw1C8JHmad6H0Pk,the way things go,2023-07-19,35l9BRT7MXmM8bv2WDQiyB,beabadoobee
6F5mZpEEjhsAW8UEqbIpz1,199514,Tired,74,0.63,0.418,-7.111,0.0254,0.483,0.15,0.111,0.345,140.037,7zPBy6Rjmijd4p8drmQPu7,Patched Up,2018-12-07,35l9BRT7MXmM8bv2WDQiyB,beabadoobee
429NtPmr12aypzFH3FkN9l,126824,Coffee,71,0.532,0.137,-18.208,0.0717,0.982,0.962,0.112,0.301,118.734,5wQU9QESgj4rLyLECGTJGn,Coffee,2017-11-04,35l9BRT7MXmM8bv2WDQiyB,beabadoobee
5xA5MggKc3aQxuOzNzPUWB,178918,Apple Cider,69,0.492,0.921,-3.939,0.032,0.082,0.0114,0.301,0.679,138.008,475CNcvlqtRpaXjTcn4hCP,Loveworm,2019-04-26,35l9BRT7MXmM8bv2WDQiyB,beabadoobee
1NaDK3atogQEn9glK5fYuy,164690,Cologne,68,0.55,0.803,-3.608,0.0347,0.000561,0.000523,0.0266,0.877,130.015,6EBrUVVsjIQD8N0c63mqjv,Our Extended Play,2021-06-24,35l9BRT7MXmM8bv2WDQiyB,beabadoobee
7MXVkk9YMctZqd1Srtv4MB,230453,Starboy,93,0.679,0.587,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003,2ODvWsOgouMbaA5xf0RkJe,Starboy,2016-11-25,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
2LBqCSwhJGcFQeTHMVGwy3,260253,Die For You,90,0.586,0.525,-7.163,0.0615,0.111,0.0,0.134,0.508,133.629,4AdZV63ycxFLF6Hcol0QnB,Starboy,2016-11-24,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
7CyPwkp0oE8Ro9Dd5CUDjW,244684,"One Of The Girls (with JENNIE, Lily Rose Depp)",92,0.522,0.641,-6.287,0.0318,0.0545,0.0,0.162,0.202,87.51,7tzVd1fwkxsorytCBjEJkU,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
0VjIjW4GlUZAMYd2vXMi3b,200040,Blinding Lights,91,0.514,0.73,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
2dHHgzDwk4BJdRwy9uXhTO,221520,Creepin' (with The Weeknd & 21 Savage),91,0.715,0.62,-6.005,0.0484,0.417,0.0,0.0822,0.172,97.95,7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,2022-12-02,1Xyo4u8uXC1ZmMpatF05PJ,Metro Boomin
6WzRpISELf3YglGAh7TXcG,215466,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,91,0.855,0.678,-6.276,0.189,0.0569,3.69e-05,0.412,0.852,99.029,5O0zUvdnJr0RbWzLFneN2i,Popular (Music from the HBO Original Series),2023-06-02,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
5gDWsRxpJ2lZAffh5p7K0w,111626,Stargirl Interlude,87,0.715,0.47,-12.638,0.0772,0.353,0.0923,0.104,0.426,89.965,4AdZV63ycxFLF6Hcol0QnB,Starboy,2016-11-24,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
4W4fNrZYkobj539TOWsLO2,232857,Die For You (with Ariana Grande) - Remix,83,0.575,0.5,-7.594,0.0707,0.227,0.0,0.335,0.506,67.033,35dut3ICqF3NEDkjxfzJJ1,Starboy (Deluxe),2023-03-14,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
5QO79kh1waicV47BqGRL3g,215626,Save Your Tears,88,0.68,0.826,-5.487,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
37F0uwRSrdzkBiuj0D5UHI,218880,Reminder,88,0.706,0.505,-6.923,0.193,0.142,0.0,0.164,0.388,160.053,2ODvWsOgouMbaA5xf0RkJe,Starboy,2016-11-25,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd
698ItKASDavgwZ3WjaWjtz,212106,Faded,81,0.468,0.627,-5.085,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,3nzuGtN3nXARvvecier4K0,Different World,2018-12-14,7vk5e3vY1uw9plTHJAMwjN,Alan Walker
28VbwtsYnj85UEODGpQRem,179052,"Alone, Pt. II",75,0.673,0.659,-4.493,0.0439,0.539,0.0,0.129,0.628,88.011,3KrkQ77DF9OUB0aOzKFYOF,World Of Walker,2021-11-26,7vk5e3vY1uw9plTHJAMwjN,Alan Walker
5hT3U17QZiP74YN9xF32JG,151702,"Better Off (Alone, Pt. III)",71,0.51,0.691,-5.199,0.0449,0.0304,0.0,0.151,0.376,129.836,3bKcoHSsmTEWHAGXqwOneo,Walkerworld,2023-11-10,7vk5e3vY1uw9plTHJAMwjN,Alan Walker
3abKAw6reL2U3vhAe98ZsY,181000,Issues - Alan Walker Remix,62,0.752,0.774,-4.379,0.0532,0.142,8.3e-06,0.0993,0.625,113.935,5sQPgRVIINVIC2paHSqqfQ,Issues (Alan Walker Remix),2017-05-05,7vk5e3vY1uw9plTHJAMwjN,Julia Michaels
2DGa7iaidT5s0qnINlwMjJ,193787,The Spectre,78,0.654,0.711,-7.437,0.0383,0.0214,0.00191,0.0903,0.198,127.957,1IKRstg3XuCuLWeCg3oaAW,The Spectre,2017-09-15,7vk5e3vY1uw9plTHJAMwjN,Alan Walker
3BomnHfqKZCdPJC9bkGBjE,193959,On My Way,72,0.522,0.697,-5.288,0.103,0.0291,0.0,0.319,0.235,169.775,3KrkQ77DF9OUB0aOzKFYOF,World Of Walker,2021-11-26,7vk5e3vY1uw9plTHJAMwjN,Alan Walker
3LlmKSHR3Rs0Y3KHQLAYDk,160426,Alone,77,0.673,0.914,-3.962,0.0496,0.229,0.000478,0.186,0.183,97.021,3nzuGtN3nXARvvecier4K0,Different World,2018-12-14,7vk5e3vY1uw9plTHJAMwjN,Alan Walker
5BKJAuVMDyrFvUTo4dIaiK,153718,Not You,78,0.573,0.264,-8.955,0.0365,0.827,1.71e-05,0.103,0.379,129.791,3KrkQ77DF9OUB0aOzKFYOF,World Of Walker,2021-11-26,7vk5e3vY1uw9plTHJAMwjN,Alan Walker
1rBTBbtkJlSDk78gg8Dw9F,175271,Hero,76,0.59,0.681,-7.289,0.0305,0.046,7.55e-05,0.153,0.0726,126.02,5jbvicaA8IhNJxOyr4iXtt,Hero,2023-05-04,7vk5e3vY1uw9plTHJAMwjN,Alan Walker
6SRWhUJcD2YKahCwHavz3X,211680,Darkside,75,0.43,0.606,-5.115,0.0431,0.131,0.0,0.173,0.123,169.988,3nzuGtN3nXARvvecier4K0,Different World,2018-12-14,7vk5e3vY1uw9plTHJAMwjN,Alan Walker
0tgVpDi06FyKpA1z0VMD4v,263400,Perfect,89,0.599,0.448,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
7qiZfU4dY1lWllzX7mPBI3,233712,Shape of You,88,0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
1HNkqx9Ahdgi1Ixy2xkKkL,258986,Photograph,86,0.614,0.379,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),2014-06-21,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
50nfwKoDiSYg8zOCREWAm5,207853,Shivers,86,0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,32iAEBstCjauDhyKpGjTuq,=,2021-10-29,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
34gCuhDGsG4bRPIf9bb02f,281560,Thinking out Loud,85,0.781,0.445,-6.061,0.0295,0.474,0.0,0.184,0.591,78.998,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),2014-06-21,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
3rmo8F54jFF8OgYsqTxm5d,230746,Bad Habits,84,0.807,0.893,-3.745,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,32iAEBstCjauDhyKpGjTuq,=,2021-10-29,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
3p7XQpdt8Dr6oMXSvRZ9bg,194848,Eyes Closed,84,0.793,0.52,-7.457,0.0696,0.246,0.0,0.0878,0.309,107.014,2WFFcvzM0CgLaSq4MSkyZk,- (Deluxe),2023-05-05,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
2DB4DdfCFMw1iaR6JaR03a,206070,Bam Bam (feat. Ed Sheeran),76,0.756,0.697,-6.377,0.0401,0.182,0.0,0.333,0.956,94.996,4urxMitPAkjyey14LeuWSX,Familia,2022-04-07,6eUKZXaKkcviH0Ku9w2n3V,Camila Cabello
6PCUP3dWmTjcTtXY02oFdT,261153,Castle on the Hill,81,0.461,0.834,-4.868,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
0afhq8XCExXpqazXczTSve,170826,Galway Girl,81,0.624,0.876,-3.374,0.1,0.0735,0.0,0.327,0.781,99.943,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran
1I4dwH7C0jBAEtz5DjlJgQ,176859,Come Back Home,69,0.552,0.531,-7.732,0.0421,0.241,1.21e-05,0.122,0.438,144.946,3wDjzYFS8eWE3bLSpXK4gd,Purple Hearts (Original Soundtrack),2022-07-29,7bp2lSdh12wcA8LyB1srfJ,Sofia Carson
5NeEwmUZYkqYHb9DWWK7XR,162066,"Rotten to the Core - From ""Descendants""/Soundtrack Version",60,0.699,0.808,-6.231,0.0897,0.0506,1.18e-06,0.578,0.551,127.995,0ljU90uqoVtWg6WinOaV9y,Disney Halloween,2023-10-06,7bp2lSdh12wcA8LyB1srfJ,Dove Cameron
1b7PckyiHXvMf3MdxlcDyp,193800,"Chillin' Like a Villain - From ""Descendants 2""/Soundtrack Version",55,0.695,0.827,-5.598,0.0872,0.0376,0.0,0.204,0.802,113.909,0ljU90uqoVtWg6WinOaV9y,Disney Halloween,2023-10-06,7bp2lSdh12wcA8LyB1srfJ,Sofia Carson
22hZwREuIX4MX0JbdLSxs8,217986,"Ways to Be Wicked - From ""Descendants 2""/Soundtrack Version",52,0.625,0.981,-3.907,0.136,0.0907,9.7e-06,0.426,0.377,113.044,0ljU90uqoVtWg6WinOaV9y,Disney Halloween,2023-10-06,7bp2lSdh12wcA8LyB1srfJ,Dove Cameron
